channelTitle,title,publishedAt,viewCount,likeCount,commentCount,pushblishDayName,durationSecs,Month,Year,durationMins,durationHours
BaBaLa TV,"İlker Ayrık’la Gerçekler Acıdır #8 | Fighter Şeyma, Nur Topu Murat'a Karşı",2022-03-21 17:00:12+00:00,160347,4377,187,Monday,2313.0,Mar,2022,38.55,0.64
BaBaLa TV,"İlker Ayrık’la Gerçekler Acıdır #7 | 2. Sezon Başladı! | 2 Yeni Çift ile Bolca Acı, Çokça Eğlence 🌶️",2022-03-11 17:00:09+00:00,199438,5977,284,Friday,3402.0,Mar,2022,56.7,0.94
BaBaLa TV,EN BABA KISKANÇLIK HİKAYELERİ | İLKER AYRIK'LA GERÇEKLER ACIDIR,2022-02-28 18:00:18+00:00,143337,4004,139,Monday,1241.0,Feb,2022,20.68,0.34
BaBaLa TV,"Mevzular 51 -  Ümit Özdağ l FETÖ, Mülteci Sorunu, Zafer Partisi, Türk Birliği, Vaatler",2022-02-10 18:00:26+00:00,3188863,98451,13304,Thursday,4331.0,Feb,2022,72.18,1.2
BaBaLa TV,TAŞ-AŞK | 6.Bölüm (Partner: Burcu BİNİCİ),2022-01-16 18:29:49+00:00,913407,30337,1961,Sunday,3767.0,Jan,2022,62.78,1.05
BaBaLa TV,2022'de Neler Olacak? Yılın En Şanslı Burçları Hangileri?  / Astromaniac #3 / Sena Açıkoğlu,2021-12-30 17:00:27+00:00,80444,2010,160,Thursday,1480.0,Dec,2021,24.67,0.41
BaBaLa TV,"Dolunay ve Burcunuza Etkileri, Venüs Retrosu, İlişkiler, Para, Aşk / Astromaniac #2 / Sena Açıkoğlu",2021-12-17 18:00:15+00:00,45200,1437,134,Friday,1136.0,Dec,2021,18.93,0.32
BaBaLa TV,Boji Amerikan Ajanı Çıktı! / Sen Kimin Köpeğisin Boji? | Her Şey Meydanda #3,2021-12-15 18:00:09+00:00,84812,4443,548,Wednesday,1062.0,Dec,2021,17.7,0.3
BaBaLa TV,"Oğuzhan Uğur'la P!NÇ (54. Bölüm): Aykut Enişte 2, Ekip Namusu, Maç, Ajanlık, Gripin, Fatih Altaylı",2021-12-09 18:30:38+00:00,2127161,50826,2548,Thursday,10716.0,Dec,2021,178.6,2.98
BaBaLa TV,"4 Aralık Güneş Tutulması ve Etkileri, Burçlar, İlişkiler, Para, Aşk / Astromaniac #1 / Sena Açıkoğlu",2021-12-03 18:00:13+00:00,46336,1617,440,Friday,2019.0,Dec,2021,33.65,0.56
BaBaLa TV,TAŞ-AŞK | 5.Bölüm (Partner: Burcu BİNİCİ),2021-11-22 17:23:04+00:00,811108,29776,1479,Monday,2543.0,Nov,2021,42.38,0.71
BaBaLa TV,Gençler Aldatıldık mı? | Onur Atilla & Doğan Akdoğan | Sapları Sıklaştıralım #4,2021-11-19 18:00:31+00:00,134637,4768,254,Friday,2498.0,Nov,2021,41.63,0.69
BaBaLa TV,Oğuzhan Uğur'la P!NÇ Efsaneli Bölüm! (53. Bölüm): (O kadar çok konu var ki. Başlığa sığamadı =),2021-11-08 18:30:23+00:00,2626061,57932,3026,Monday,10704.0,Nov,2021,178.4,2.97
BaBaLa TV,Çakallarla KAMPS / İlker AYRIK - Murat AKKOYUNLU - Timur ACAR / Arazi Modu,2021-11-01 18:00:22+00:00,4214159,114879,6927,Monday,7032.0,Nov,2021,117.2,1.95
BaBaLa TV,Her Şey Meydanda #2 / EURO ve DOLAR’DAN SIFIR ATMA PLANI / KANAL ANKARA PROJESİ ve Kadir Ayar,2021-10-20 18:00:13+00:00,182915,8607,1400,Wednesday,950.0,Oct,2021,15.83,0.26
BaBaLa TV,Gençlik Ateşi | İlk Buluşma Taktikleri | Onur Atilla & Doğan Akdoğan | Sapları Sıklaştıralım #3,2021-10-18 17:00:25+00:00,134803,5380,231,Monday,2405.0,Oct,2021,40.08,0.67
BaBaLa TV,Düello Günü #1 / Babanın Oğlu Kemal vs Anasının Gözü İlker / Bilardo – Basketbol - Langırt,2021-10-09 18:00:08+00:00,1276298,32303,1992,Saturday,3391.0,Oct,2021,56.52,0.94
BaBaLa TV,HER ŞEY MEYDANDA 1.BÖLÜM / ELON MUSK’IN MARS OTOBANI PLANI / KAZ DAĞLARI’NDAN 5 TAM ALTIN SÖZÜ,2021-10-06 18:00:03+00:00,257864,13745,1673,Wednesday,1021.0,Oct,2021,17.02,0.28
BaBaLa TV,Z Kuşağı Geliştirme Merkezi  | Onur Atilla & Doğan Akdoğan | Sapları Sıklaştıralım #2,2021-10-02 18:00:02+00:00,141271,5564,237,Saturday,1986.0,Oct,2021,33.1,0.55
BaBaLa TV,"Oğuzhan Uğur’la P!NÇ (Bölüm52): 5. Yeni sezon, Tarikatlar, Manitacılık, Dev Geyik ve Müthiş Konuklar",2021-09-28 18:30:00+00:00,3797642,91793,4829,Tuesday,10158.0,Sep,2021,169.3,2.82
BaBaLa TV,"Mevzular 50 - Yurt mu Şeyhe Biat mı,  Sözde Kürt Sorunu, Hıfzıssıhha ve Kuvâ-yi Milliye, Diyanet",2021-09-24 18:00:04+00:00,602161,22332,1315,Friday,2417.0,Sep,2021,40.28,0.67
BaBaLa TV,24. Kuşadası Altın Güvercin Beste  Yarışması,2021-09-13 00:55:19+00:00,110476,1821,45,Monday,11371.0,Sep,2021,189.52,3.16
BaBaLa TV,Mevzular 49 - Baaazı Şeyler ve 30 Ağustos,2021-08-27 18:01:27+00:00,861712,69192,6493,Friday,2255.0,Aug,2021,37.58,0.63
BaBaLa TV,"Mevzular 48 - Yangın, Afgan Mülteciler, Tunus, Kıbrıs Müjdesi, Yem Borusu",2021-08-09 18:29:23+00:00,1160971,44843,3442,Monday,4364.0,Aug,2021,72.73,1.21
BaBaLa TV,"Mevzular 47 - Çuval Hadisesi ve İdlib, Lozan ve Musul, Sistem, Sedat Peker",2021-07-13 18:00:01+00:00,808653,27914,1581,Tuesday,2894.0,Jul,2021,48.23,0.8
BaBaLa TV,Saplar Akademisi İlk Mezunlarını Veriyor!  | Onur Atilla & Doğan Akdoğan | Sapları Sıklaştıralım #1,2021-07-09 18:00:30+00:00,303432,12365,709,Friday,3323.0,Jul,2021,55.38,0.92
BaBaLa TV,Oğuzhan Uğur'la P!NÇ Konuk Özel: SOKAĞIN ÇOCUKLARI,2021-07-07 17:59:49+00:00,975235,30532,808,Wednesday,1099.0,Jul,2021,18.32,0.31
